ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	regulation
ENSG00000198353	29.4948080168614	0.715674842076377	0.348993513739447	2.05068235913029	0.0402978900085419	0.0995558965062679	NotSig
ENSG00000123415	271.754099015261	-0.328022294926615	0.203892681006255	-1.6087987725099	0.107660349389974	0.202329112632734	NotSig
ENSG00000094916	687.78174480444	-0.319700377805071	0.16754135998512	-1.9081877921575	0.0563669488911735	0.127203208500177	NotSig
ENSG00000135486	23216.4977178751	0.144742563929713	0.166067261237083	0.871589998242177	0.383432088951884	0.504144739241867	NotSig
ENSG00000123405	8.89373738784659	0.129165208872473	0.532440252284941	0.242590991793289	0.808322260302926	0.864164190599604	NotSig
ENSG00000111481	1423.0868754989	-0.365206696083843	0.16825552171432	-2.17054805906415	0.0299653520206545	0.0802086271895328	NotSig
ENSG00000161642	505.883772233458	-0.0708538099932454	0.152000225738171	-0.466142794519892	0.64111329315774	0.729465474474121	NotSig
ENSG00000161638	3029.93571818851	-0.187113312152154	0.100522156975087	-1.86141362046706	0.0626857885951987	0.137113467442185	NotSig
ENSG00000123360	61.9809547667302	0.723055438172414	0.220220982291864	3.28331765051403	0.00102592992972491	0.00602122672011153	NotSig
ENSG00000135447	720.307231075787	-1.21859656576066	0.22269669037667	-5.47200123944149	4.44981720798025e-08	9.14615304108704e-07	Down
ENSG00000170439	71.2728875800688	-1.45634938402646	0.314454053479399	-4.63135827925295	3.63274617953875e-06	4.75338350545896e-05	Down
ENSG00000135424	4551.43271198123	-1.13689344933836	0.155283043434314	-7.32142688727812	2.4534798664747e-13	1.38291336319949e-11	Down
ENSG00000135441	130.282088954812	-0.901169736158953	0.333902762063856	-2.69889871706605	0.00695693455526759	0.0269862032576619	NotSig
ENSG00000135437	161.496505554995	-0.708630805598351	0.243360267873692	-2.91185907950324	0.00359284685948059	0.0162259385903507	NotSig
ENSG00000135404	12404.4244144894	-1.0060214178267	0.260165631337915	-3.86684979354567	0.000110250286155945	0.000937735312603239	Down
ENSG00000135414	403.203068278933	0.190597828993878	0.146032303595124	1.30517580221368	0.191832991827895	0.305378285383207	NotSig
ENSG00000257390	9.06264543173794	-0.316054325859128	0.523586092071825	-0.603633921230612	0.546087055200976	0.651914776309083	NotSig
ENSG00000123353	186.029624824266	-0.885377150501041	0.265262733062533	-3.33773666688536	0.000844637565469815	0.00514311816244348	NotSig
ENSG00000135392	276.733253044338	0.441307999631439	0.298256293513286	1.47962678149416	0.138972875226937	0.242862426284034	NotSig
