ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	regulation
ENSG00000178038	83.3653426554498	-0.630873024431399	0.329993181340498	-1.91177593994114	0.0559049390859849	0.0908703285609038	NotSig
ENSG00000160808	1847.93376780566	-4.69661993147621	0.323828593730703	-14.5034132945713	1.15272259182029e-47	8.4465747915632e-45	Down
ENSG00000160801	364.499192984219	-2.20677914511071	0.222094185183844	-9.93623107819775	2.89576617693318e-23	2.1325353428621e-21	Down
ENSG00000160799	625.533269975254	-0.396871166010409	0.203472004105546	-1.95049519345444	0.0511171257163257	0.0841331398666614	NotSig
ENSG00000160796	597.481308726175	0.584100698025451	0.18779261260931	3.11034970923288	0.00186865962479685	0.00527754997136207	NotSig
ENSG00000181555	1290.04021491167	0.731267957142491	0.271575082207156	2.69269165344368	0.00708777859589337	0.0161808551991562	NotSig
ENSG00000088727	196.382783106527	-0.518614559094232	0.176490718708379	-2.93848063450381	0.00329825262572245	0.00848891679486522	NotSig
ENSG00000114648	364.265807211872	0.268536802963729	0.23690357209597	1.13352787629113	0.256992641551425	0.329503688708323	NotSig
ENSG00000076201	2045.43930685818	-0.32853105860258	0.151691200916516	-2.16578850070143	0.0303273524716551	0.05446658706766	NotSig
ENSG00000114650	2838.46522807336	-0.595704861749078	0.135250061119786	-4.40447018520372	1.06042723303842e-05	6.20629436908069e-05	NotSig
ENSG00000163832	384.64558359778	-0.638811912231504	0.191021628102463	-3.34418630276174	0.000825242990351571	0.0026685648772291	NotSig
ENSG00000114646	137.33721928024	-0.0255037055366308	0.230059537783712	-0.110856979816276	0.911729760393277	0.932147316768764	NotSig
ENSG00000173473	2597.20242721008	0.740778245123207	0.2229365146748	3.32282150460542	0.000891119157367094	0.00284485619879938	NotSig
ENSG00000132153	2773.28294374692	-0.219551688105313	0.115214752289397	-1.90558660017636	0.0567038620049051	0.0918937407588062	NotSig
ENSG00000047849	5428.247766785	0.430231278716694	0.39502612268445	1.08912108341849	0.276100493630578	0.350021862816274	NotSig
ENSG00000164045	174.327989721754	2.00167532654638	0.346084781718931	5.78377158511412	7.30441083668037e-09	8.15900463502674e-08	Up
ENSG00000164048	217.999190137828	0.612410853671752	0.31179125431759	1.96416944090405	0.0495104454234908	0.0817918586045832	NotSig
ENSG00000172113	164.426674468562	-0.296235871921043	0.174546961859262	-1.69717002671121	0.0896645200797531	0.135705209312071	NotSig
ENSG00000164050	2896.81764132777	0.349839012927037	0.149265246680273	2.34374056056326	0.0190914462044632	0.0369743814095953	NotSig
ENSG00000164051	348.007346644313	-0.757055252927118	0.203589135691452	-3.71854446140225	0.000200374027710013	0.000804515445504177	NotSig
ENSG00000232112	2589.34904335076	-0.667691109723026	0.316841104643575	-2.10733740015877	0.0350883436445887	0.061472764627788	NotSig
ENSG00000164053	267.454458971589	0.356097012722997	0.148115560574957	2.40418367483265	0.0162086271242214	0.0323048321100863	NotSig
ENSG00000213689	96.0065959101524	-0.885885392079185	0.305661503243624	-2.89825634788264	0.00375243745339451	0.00946017045922871	NotSig
ENSG00000164054	923.610310709445	0.159083383045131	0.0787229249940605	2.02080122222509	0.0433003462615466	0.0731151716168873	NotSig
ENSG00000114268	184.209876917015	-0.279824437624685	0.330337482358589	-0.847086548056115	0.396946882473135	0.472678683890777	NotSig
ENSG00000145040	31.1298624247617	-0.461622169120787	0.262060060205695	-1.76151287135648	0.0781516364128386	0.120992207017764	NotSig
ENSG00000114270	5059.35525410817	0.866473360524429	0.248273911117435	3.48998957089205	0.000483039397511724	0.00169514903508964	NotSig
